瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),嚼档(%),刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),秦搁扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),矫沥(10m)
192,柳林,2016-07-13 20:00,26,,.9,80,26.8,22.2,996.9,1000.3,0,.03,,1900
192,柳林,2016-07-13 21:00,25.8,,.7,81,26.8,22.2,997.8,1001.2,,,,1900
192,柳林,2016-07-13 22:00,24.3,,.2,89,26.9,22.3,998.2,1001.6,,,,1100
192,柳林,2016-07-13 23:00,23.9,,0,90,26.6,22.1,998,1001.4,,,,1000
192,柳林,2016-07-14 00:00,23.2,,.2,92,26.1,21.8,997.9,1001.3,,,,500
192,柳林,2016-07-14 01:00,23.1,,.3,92,26,21.7,997.8,1001.2,,,,500
192,柳林,2016-07-14 02:00,23.4,,0,92,26.4,22,997.7,1001.1,,,,200
192,柳林,2016-07-14 03:00,23,,0,93,26.1,21.8,997.4,1000.8,,,,100
192,柳林,2016-07-14 04:00,22.4,,.1,93,25.2,21.2,997.1,1000.5,,,,200
192,柳林,2016-07-14 05:00,22.1,,0,93,24.7,20.9,997.3,1000.7,,,,100
192,柳林,2016-07-14 06:00,21.9,,0,93,24.4,20.7,997.6,1001.1,0,.02,,290
192,柳林,2016-07-14 07:00,23,,.1,93,26.1,21.8,998,1001.4,0,.19,,380
192,柳林,2016-07-14 08:00,24.8,,.4,78,24.3,20.6,998.1,1001.5,.8,.6,,700
192,柳林,2016-07-14 09:00,26.5,,1.7,68,23.5,20.1,998,1001.4,1,1.12,,1200
192,柳林,2016-07-14 10:00,27.9,,1.5,60,22.5,19.4,997.5,1000.9,1,1.61,,1400
192,柳林,2016-07-14 11:00,28.8,,1.8,54,21.3,18.5,997.3,1000.7,1,1.99,,1900
192,柳林,2016-07-14 12:00,29.8,,1.8,49,20.5,17.9,997.1,1000.4,1,2.23,,2000
192,柳林,2016-07-14 13:00,31.6,,1.6,47,21.8,18.9,996.8,1000.1,1,2.25,,1900
192,柳林,2016-07-14 14:00,32.3,,2.6,38,18.3,16.1,996.1,999.4,1,2.25,,2000
192,柳林,2016-07-14 15:00,31.8,,1.5,41,19.2,16.9,996,999.3,.7,1.39,,2000
192,柳林,2016-07-14 16:00,31.4,,2.1,43,19.7,17.3,996,999.3,.7,1.11,,2000
192,柳林,2016-07-14 17:00,32.8,,1.8,38,18.9,16.6,995.9,999.2,.9,1.21,,2000
192,柳林,2016-07-14 18:00,31.1,,2.1,49,22.1,19.1,996.6,999.9,1,.9,,2000
192,柳林,2016-07-14 19:00,26.6,,2.8,70,24.3,20.6,998.1,1001.5,.4,.25,,1200
192,柳林,2016-07-14 20:00,25.6,,3,72,23.5,20.1,999,1002.4,0,0,,1300
192,柳林,2016-07-14 21:00,25,,2.5,71,22.4,19.3,1000.1,1003.5,,,,1600
192,柳林,2016-07-14 22:00,24.5,,1.2,73,22.4,19.3,1000.8,1004.2,,,,1800
192,柳林,2016-07-14 23:00,24.3,,1.2,75,22.7,19.5,1001.3,1004.7,,,,1800
192,柳林,2016-07-15 00:00,24.2,,1.4,73,22,19,1001.5,1004.9,,,,2000
192,柳林,2016-07-15 01:00,23.6,,.6,77,22.4,19.3,1001.4,1004.8,,,,2000
192,柳林,2016-07-15 02:00,23.2,,0,83,23.5,20.1,1001.3,1004.7,,,,1900
192,柳林,2016-07-15 03:00,23.2,,.5,85,24.1,20.5,1001.3,1004.7,,,,1000
192,柳林,2016-07-15 04:00,22.9,,1.4,86,24,20.4,1001,1004.4,,,,900
192,柳林,2016-07-15 05:00,22.5,,.4,88,24,20.4,1001,1004.5,,,,1000
192,柳林,2016-07-15 06:00,22.6,,.8,81,22.1,19.1,1001.5,1005,0,.02,,1900
192,柳林,2016-07-15 07:00,24,,.4,71,21.2,18.4,1002,1005.4,.6,.28,,2000
192,柳林,2016-07-15 08:00,25.3,,1.8,63,20.2,17.7,1002.2,1005.6,.7,.59,,2000
192,柳林,2016-07-15 09:00,26.3,,2,54,18.4,16.2,1002.3,1005.7,1,1.19,,1900
192,柳林,2016-07-15 10:00,26.5,,2.2,52,17.9,15.8,1002.3,1005.7,.6,1.19,,2000
192,柳林,2016-07-15 11:00,27.6,,2.5,46,16.9,14.9,1002,1005.4,1,2.03,,2000
192,柳林,2016-07-15 12:00,28.4,,1.5,43,16.6,14.6,1001.5,1004.9,1,2.12,,2000
192,柳林,2016-07-15 13:00,29.3,,1.3,42,17,15,1000.9,1004.3,1,2.33,,2000
192,柳林,2016-07-15 14:00,29.6,,2,42,17.4,15.3,1000.4,1003.8,1,2.25,,2000
192,柳林,2016-07-15 15:00,28.5,,2.6,51,19.7,17.3,1000.5,1003.9,.9,1.89,,2000
192,柳林,2016-07-15 16:00,27.8,,2.8,53,19.7,17.3,1000.6,1004,.4,.83,,2000
192,柳林,2016-07-15 17:00,26.9,,2.3,56,19.7,17.3,1000.5,1003.9,.5,.95,,2000
192,柳林,2016-07-15 18:00,25.2,,2.2,63,20.1,17.6,1000.5,1003.9,.8,.6,,2000
192,柳林,2016-07-15 19:00,24.5,,1.1,69,21.2,18.4,1000.5,1003.9,0,.1,,2000
192,柳林,2016-07-15 20:00,23.9,,1.8,70,20.6,18,1000.6,1004,0,0,,2000
192,柳林,2016-07-15 21:00,23.2,,1.7,71,20.1,17.6,1001.3,1004.7,,,,2000
192,柳林,2016-07-15 22:00,22.8,,.8,74,20.5,17.9,1001.4,1004.8,,,,2000
192,柳林,2016-07-15 23:00,22.5,,1.2,76,20.6,18,1001.6,1005.1,,,,2000
192,柳林,2016-07-16 00:00,22.6,0,1.9,71,19.4,17,1001.6,1005.1,,,,2000
192,柳林,2016-07-16 01:00,22.3,,1,70,18.8,16.5,1001.3,1004.8,,,,2000
192,柳林,2016-07-16 02:00,22.4,,2.3,70,18.9,16.6,1000.4,1003.9,,,,2000
192,柳林,2016-07-16 03:00,22.1,,.8,74,19.6,17.2,1000.1,1003.6,,,,2000
192,柳林,2016-07-16 04:00,20.9,.2,1,83,20.4,17.8,999.5,1003,,,,1500
192,柳林,2016-07-16 05:00,21,0,0,87,21.6,18.7,999.5,1003,,,,1600
192,柳林,2016-07-16 06:00,20.6,.5,.4,88,21.3,18.5,999.4,1002.9,0,0,,1400
192,柳林,2016-07-16 07:00,20.7,0,.9,88,21.4,18.6,999.2,1002.7,0,.02,,1500
192,柳林,2016-07-16 08:00,21,0,.3,88,21.8,18.9,999.6,1003.1,.1,.05,,1100
192,柳林,2016-07-16 09:00,21.1,.4,.7,89,22.2,19.2,999.1,1002.6,0,.13,,800
192,柳林,2016-07-16 10:00,21.4,1,.2,89,22.7,19.5,998.9,1002.4,0,.1,,600
192,柳林,2016-07-16 11:00,21.2,2.2,.6,90,22.5,19.4,998.8,1002.3,0,.11,,360
192,柳林,2016-07-16 12:00,21.7,.3,.2,91,23.5,20.1,998.2,1001.7,0,.11,,390
192,柳林,2016-07-16 13:00,21.9,.4,.4,90,23.5,20.1,998.1,1001.6,0,.14,,440
192,柳林,2016-07-16 14:00,22.1,.1,.8,90,23.8,20.3,997.6,1001,0,.11,,490
192,柳林,2016-07-16 15:00,22.3,0,.5,91,24.4,20.7,997.2,1000.6,0,.16,,700
192,柳林,2016-07-16 16:00,22,.4,1.8,90,23.7,20.2,997.4,1000.8,0,.16,,700
192,柳林,2016-07-16 17:00,22.9,0,.4,89,24.7,20.9,997.4,1000.8,0,.3,,2000
192,柳林,2016-07-16 18:00,23.3,,1,86,24.6,20.8,997.9,1001.3,.2,.45,,1900
192,柳林,2016-07-16 19:00,23.5,,.6,88,25.3,21.3,998.4,1001.8,.1,.2,,900
192,柳林,2016-07-16 20:00,22.8,,.6,90,24.9,21,999.1,1002.5,0,.02,,500
192,柳林,2016-07-16 21:00,23.4,,.7,83,23.8,20.3,999.7,1003.1,,,,2000
192,柳林,2016-07-16 22:00,21.9,,.7,91,23.8,20.3,1000.6,1004.1,,,,1200
192,柳林,2016-07-16 23:00,21.3,,.5,88,22.2,19.2,1000.8,1004.3,,,,1900
192,柳林,2016-07-17 00:00,22.1,,1.7,89,23.5,20.1,1001.1,1004.6,,,,1800
192,柳林,2016-07-17 01:00,22.1,,1.6,82,21.7,18.8,1001.2,1004.7,,,,2000
192,柳林,2016-07-17 02:00,21.9,,1.9,82,21.4,18.6,1001.3,1004.8,,,,2000
192,柳林,2016-07-17 03:00,21.3,,.7,86,21.7,18.8,1001.6,1005.1,,,,2000
192,柳林,2016-07-17 04:00,19.4,,.4,92,20.6,18,1001.9,1005.4,,,,800
192,柳林,2016-07-17 05:00,19.2,,.9,93,20.6,18,1002.4,1005.9,,,,280
192,柳林,2016-07-17 06:00,19,,.1,93,20.4,17.8,1002.6,1006.1,0,.01,,180
192,柳林,2016-07-17 07:00,20.5,,.6,93,22.4,19.3,1003.2,1006.7,.6,.27,,1300
192,柳林,2016-07-17 08:00,23.4,,.8,79,22.7,19.5,1003.7,1007.1,1,.74,,1800
192,柳林,2016-07-17 09:00,24.5,,.6,72,22.1,19.1,1003.9,1007.3,.8,1.05,,2000
192,柳林,2016-07-17 10:00,26.8,,1.1,57,20,17.5,1003.9,1007.3,.8,1.47,,2000
192,柳林,2016-07-17 11:00,27.3,,1,57,20.6,18,1004.1,1007.5,.9,1.88,,2000
192,柳林,2016-07-17 12:00,27.5,,1.9,56,20.5,17.9,1004,1007.4,.5,1.44,,2000
192,柳林,2016-07-17 13:00,28.1,,1.8,55,20.9,18.2,1003.8,1007.2,.7,1.71,,2000
192,柳林,2016-07-17 14:00,29,,2,52,20.8,18.1,1003.3,1006.7,.9,1.83,,2000
192,柳林,2016-07-17 15:00,28.7,,2.1,55,21.6,18.7,1003.1,1006.5,.7,1.68,,2000
192,柳林,2016-07-17 16:00,28.2,,1.5,62,23.7,20.2,1003.2,1006.6,.6,.95,,1600
192,柳林,2016-07-17 17:00,29.5,,1.9,54,22.2,19.2,1003.3,1006.7,.5,.85,,1900
192,柳林,2016-07-17 18:00,27.5,,2.1,65,23.8,20.3,1003.5,1006.9,1,.83,,1100
192,柳林,2016-07-17 19:00,26.5,,2.5,69,23.8,20.3,1004.1,1007.5,1,.32,,1100
192,柳林,2016-07-17 20:00,24.7,,1.4,78,24.1,20.5,1004.2,1007.6,.1,.03,,900
192,柳林,2016-07-17 21:00,24.8,,1.8,74,23.1,19.8,1005.1,1008.5,,,,1400
192,柳林,2016-07-17 22:00,23.2,,.4,84,23.8,20.3,1005.6,1009.1,,,,1000
192,柳林,2016-07-17 23:00,22.2,,.4,87,23.2,19.9,1005.7,1009.2,,,,900
192,柳林,2016-07-18 00:00,21.6,,.2,90,23.1,19.8,1005.8,1009.3,,,,900
192,柳林,2016-07-18 01:00,21,,.4,91,22.5,19.4,1005.7,1009.2,,,,900
192,柳林,2016-07-18 02:00,20.4,,.3,91,21.7,18.8,1005.6,1009.1,,,,1000
192,柳林,2016-07-18 03:00,20,,0,91,21.2,18.4,1005.5,1009,,,,1300
192,柳林,2016-07-18 04:00,19.6,,.4,92,20.9,18.2,1005.7,1009.2,,,,1200
192,柳林,2016-07-18 05:00,19.5,,.2,91,20.5,17.9,1005.9,1009.4,,,,1700
192,柳林,2016-07-18 06:00,19.6,,.5,91,20.6,18,1006.4,1009.9,0,.02,,1800
192,柳林,2016-07-18 07:00,21.4,,.2,84,21.3,18.5,1006.8,1010.3,.4,.25,,2000
192,柳林,2016-07-18 08:00,23.2,,.6,75,21.3,18.5,1007.2,1010.7,.7,.56,,2000
192,柳林,2016-07-18 09:00,23.9,,1,72,21.3,18.5,1007.8,1011.2,.3,.77,,2000
192,柳林,2016-07-18 10:00,25.3,,.8,65,20.9,18.2,1007.3,1010.8,.7,1.12,,2000
192,柳林,2016-07-18 11:00,26.2,,1.5,60,20.4,17.8,1007,1010.4,1,1.51,,2000
192,柳林,2016-07-18 12:00,27.9,,1.3,55,20.6,18,1006.8,1010.2,1,2.08,,2000
192,柳林,2016-07-18 13:00,28.9,,1.8,49,19.5,17.1,1006.2,1009.6,1,2.07,,2000
192,柳林,2016-07-18 14:00,28.7,,2.1,53,20.8,18.1,1005.9,1009.3,1,1.94,,2000
192,柳林,2016-07-18 15:00,28.5,,1.6,54,20.9,18.2,1005.6,1009,.3,1.18,,2000
192,柳林,2016-07-18 16:00,29,,1.3,55,22,19,1005.4,1008.8,.7,1.21,,2000
192,柳林,2016-07-18 17:00,28.9,,2.1,54,21.4,18.6,1005,1008.4,1,1.09,,2000
192,柳林,2016-07-18 18:00,28.4,,1.8,56,21.6,18.7,1005.4,1008.8,1,.75,,2000
192,柳林,2016-07-18 19:00,26.6,,2,63,21.8,18.9,1005.9,1009.3,.5,.25,,2000
192,柳林,2016-07-18 20:00,25.1,,1.5,70,22.2,19.2,1006.2,1009.7,0,.03,,2000
192,柳林,2016-07-18 21:00,24.1,,.5,76,22.7,19.5,1007.1,1010.5,,,,1900
192,柳林,2016-07-18 22:00,24,,2.3,73,21.7,18.8,1007.6,1011,,,,1900
192,柳林,2016-07-18 23:00,22.7,,0,79,21.7,18.8,1007.9,1011.4,,,,1800
192,柳林,2016-07-19 00:00,21.9,,0,86,22.5,19.4,1007.6,1011.1,,,,1400
192,柳林,2016-07-19 01:00,22.2,,0,86,22.9,19.7,1007.6,1011.1,,,,1300
192,柳林,2016-07-19 02:00,21.7,,0,89,23.1,19.8,1007.6,1011.1,,,,900
192,柳林,2016-07-19 03:00,22.2,,0,88,23.5,20.1,1007.9,1011.4,,,,1000
192,柳林,2016-07-19 04:00,22.2,,0,87,23.2,19.9,1007.8,1011.3,,,,1000
192,柳林,2016-07-19 05:00,21.9,,0,89,23.2,19.9,1008,1011.5,,,,800
192,柳林,2016-07-19 06:00,22.2,,1.1,88,23.5,20.1,1008,1011.5,0,.01,,800
192,柳林,2016-07-19 07:00,23.2,,.3,84,23.8,20.3,1008.2,1011.7,0,.13,,800
192,柳林,2016-07-19 08:00,24.6,,1,76,23.4,20,1008.6,1012,0,.38,,900
192,柳林,2016-07-19 09:00,25.7,,1,69,22.7,19.5,1008.7,1012.1,.7,.9,,1200
192,柳林,2016-07-19 10:00,26.9,,1.3,66,23.4,20,1008.9,1012.3,.8,1.14,,1000
192,柳林,2016-07-19 11:00,27.3,,1.6,62,22.4,19.3,1008.9,1012.3,0,.88,,1000
192,柳林,2016-07-19 12:00,27.8,,1,60,22.4,19.3,1008.6,1012,0,.98,,1400
192,柳林,2016-07-19 13:00,28.5,,1.9,59,22.9,19.7,1007.9,1011.3,0,1.24,,1400
192,柳林,2016-07-19 14:00,29.8,,1.3,50,20.9,18.2,1007.6,1011,.2,1.07,,2000
192,柳林,2016-07-19 15:00,28.1,,2,60,22.7,19.5,1007.5,1010.9,.3,1.16,,1800
192,柳林,2016-07-19 16:00,28.1,,2.1,62,23.5,20.1,1007.4,1010.8,.4,.95,,1800
192,柳林,2016-07-19 17:00,27.4,,1.2,65,23.7,20.2,1007.4,1010.8,0,.58,,1600
192,柳林,2016-07-19 18:00,27.7,,1.5,63,23.4,20,1007.6,1011,.9,.74,,1900
192,柳林,2016-07-19 19:00,26.1,,1.7,67,22.5,19.4,1007.7,1011.1,.9,.26,,2000
192,柳林,2016-07-19 20:00,24.2,,1,73,22,19,1008.4,1011.8,0,.02,,2000
192,柳林,2016-07-19 21:00,22.8,,.8,81,22.4,19.3,1009.1,1012.6,,,,2000
192,柳林,2016-07-19 22:00,22.5,,0,82,22.2,19.2,1009.8,1013.3,,,,2000
192,柳林,2016-07-19 23:00,21.8,,.3,85,22.1,19.1,1010.1,1013.6,,,,1800
192,柳林,2016-07-20 00:00,21.3,,.6,87,22,19,1010.1,1013.6,,,,1300
192,柳林,2016-07-20 01:00,21.1,,.5,87,21.7,18.8,1010,1013.5,,,,1800
192,柳林,2016-07-20 02:00,20.3,,0,90,21.3,18.5,1009.9,1013.4,,,,1400
192,柳林,2016-07-20 03:00,20.3,,0,90,21.3,18.5,1009.5,1013,,,,1400
192,柳林,2016-07-20 04:00,20.2,,.4,91,21.4,18.6,1009.4,1012.9,,,,1300
192,柳林,2016-07-20 05:00,19.8,,0,92,21.2,18.4,1009,1012.5,,,,1100
192,柳林,2016-07-20 06:00,19.8,,.1,92,21.2,18.4,1009.2,1012.7,0,.01,,1100
192,柳林,2016-07-20 07:00,21.1,,.3,88,22,19,1009.7,1013.2,0,.17,,1300
192,柳林,2016-07-20 08:00,24,,1.3,78,23.2,19.9,1009.9,1013.4,.4,.51,,1200
192,柳林,2016-07-20 09:00,24.8,,1.7,73,22.8,19.6,1010.1,1013.5,.6,.79,,900
192,柳林,2016-07-20 10:00,26.1,,2.4,67,22.5,19.4,1009.9,1013.3,.4,1.04,,1000
192,柳林,2016-07-20 11:00,27.2,,.8,60,21.6,18.7,1010,1013.4,.7,1.45,,1100
192,柳林,2016-07-20 12:00,27.4,,1.6,59,21.4,18.6,1010,1013.4,.7,1.63,,1400
192,柳林,2016-07-20 13:00,28.8,,1.2,53,20.9,18.2,1009.7,1013.1,.2,1.2,,1700
192,柳林,2016-07-20 14:00,30.2,,1.4,51,21.8,18.9,1009.1,1012.5,1,1.99,,1600
192,柳林,2016-07-20 15:00,30.3,,.8,49,21,18.3,1008.7,1012.1,.2,.98,,1700
192,柳林,2016-07-20 16:00,29.2,,2.3,52,21,18.3,1008.1,1011.5,.7,1.26,,1700
192,柳林,2016-07-20 17:00,29.1,,1.7,56,22.5,19.4,1008,1011.4,0,.5,,1700
192,柳林,2016-07-20 18:00,28.1,,1.9,61,23.1,19.8,1008,1011.4,.1,.39,,1900
192,柳林,2016-07-20 19:00,26.4,,1.7,63,21.6,18.7,1008.7,1012.1,0,.17,,2000
192,柳林,2016-07-20 20:00,24.2,,1,74,22.2,19.2,1009.3,1012.7,0,.02,,2000
192,柳林,2016-07-20 21:00,23.8,,.8,70,20.5,17.9,1010.1,1013.6,,,,2000
192,柳林,2016-07-20 22:00,23,,.9,73,20.4,17.8,1010.6,1014.1,,,,2000
192,柳林,2016-07-20 23:00,22,,.8,77,20.2,17.7,1010.5,1014,,,,2000
192,柳林,2016-07-21 00:00,21.5,,.8,78,20,17.5,1010.5,1014,,,,2000
192,柳林,2016-07-21 01:00,20.8,,.1,86,21,18.3,1010,1013.5,,,,1700
192,柳林,2016-07-21 02:00,20.5,,.7,87,20.9,18.2,1009.8,1013.3,,,,1300
192,柳林,2016-07-21 03:00,20.4,,.1,89,21.3,18.5,1009.7,1013.2,,,,1400
192,柳林,2016-07-21 04:00,20.4,,.2,89,21.3,18.5,1009.8,1013.3,,,,1400
192,柳林,2016-07-21 05:00,20.9,,.3,86,21.2,18.4,1009.8,1013.3,,,,1600
192,柳林,2016-07-21 06:00,21.3,,.2,85,21.4,18.6,1010.2,1013.7,0,0,,1400
192,柳林,2016-07-21 07:00,22.2,,0,82,21.8,18.9,1010.4,1013.9,0,.09,,1900
192,柳林,2016-07-21 08:00,24.2,,.6,74,22.2,19.2,1010.4,1013.8,.7,.59,,1900
192,柳林,2016-07-21 09:00,25.5,,1.2,62,20.1,17.6,1010.3,1013.8,1,1.21,,1900
192,柳林,2016-07-21 10:00,25.9,,0,60,20,17.5,1010.3,1013.8,.6,1.3,,2000
192,柳林,2016-07-21 11:00,27.2,,1.3,55,19.7,17.3,1010,1013.4,.7,1.57,,2000
192,柳林,2016-07-21 12:00,27.2,,2.1,58,20.9,18.2,1009.8,1013.2,.3,1.24,,2000
192,柳林,2016-07-21 13:00,28.1,,1.2,54,20.5,17.9,1009.2,1012.6,.9,1.81,,2000
192,柳林,2016-07-21 14:00,29.1,,1.8,53,21.3,18.5,1008.9,1012.3,.8,1.79,,2000
192,柳林,2016-07-21 15:00,28.6,,2,54,21,18.3,1008.5,1011.9,.7,1.56,,1900
192,柳林,2016-07-21 16:00,29,,1.1,56,22.4,19.3,1008.3,1011.7,0,.55,,2000
192,柳林,2016-07-21 17:00,28.2,,2.5,59,22.5,19.4,1008,1011.4,.3,.75,,2000
192,柳林,2016-07-21 18:00,27.2,,1.7,64,22.9,19.7,1008,1011.4,.2,.35,,2000
192,柳林,2016-07-21 19:00,26.1,,1.9,67,22.5,19.4,1008,1011.4,0,.1,,2000
192,柳林,2016-07-21 20:00,24.2,,1.2,75,22.5,19.4,1008.4,1011.8,0,.01,,1800
192,柳林,2016-07-21 21:00,23.2,,1.1,76,21.6,18.7,1009,1012.5,,,,2000
192,柳林,2016-07-21 22:00,22.3,,1.6,81,21.7,18.8,1009,1012.5,,,,2000
192,柳林,2016-07-21 23:00,21.6,,.4,85,21.8,18.9,1008.9,1012.4,,,,2000
192,柳林,2016-07-22 00:00,21.3,,.4,86,21.7,18.8,1008.8,1012.3,,,,2000
192,柳林,2016-07-22 01:00,21,,.2,87,21.6,18.7,1008.7,1012.2,,,,1900
192,柳林,2016-07-22 02:00,21.2,,.1,85,21.3,18.5,1008.5,1012,,,,2000
192,柳林,2016-07-22 03:00,21.4,,.4,85,21.6,18.7,1008.6,1012.1,,,,2000
192,柳林,2016-07-22 04:00,21.2,,.1,87,21.8,18.9,1008.6,1012.1,,,,1900
192,柳林,2016-07-22 05:00,21.5,,.3,85,21.7,18.8,1008.6,1012.1,,,,2000
192,柳林,2016-07-22 06:00,20.9,,.1,89,22,19,1008.7,1012.2,0,.01,,1600
192,柳林,2016-07-22 07:00,21.8,,.2,85,22.1,19.1,1009.2,1012.7,.1,.13,,1800
192,柳林,2016-07-22 08:00,22.8,,.3,80,22.1,19.1,1009.5,1013,0,.23,,1500
192,柳林,2016-07-22 09:00,23.2,,.7,77,21.8,18.9,1009.6,1013.1,0,.25,,1500
192,柳林,2016-07-22 10:00,24.4,,1.1,74,22.5,19.4,1009.7,1013.1,0,.45,,1100
192,柳林,2016-07-22 11:00,25,,2,71,22.4,19.3,1009.3,1012.8,0,.9,,1000
192,柳林,2016-07-22 12:00,27,,1.9,64,22.8,19.6,1008.8,1012.2,.1,1.2,,900
192,柳林,2016-07-22 13:00,26.6,,1.1,63,21.8,18.9,1008.4,1011.8,.1,1.25,,1000
192,柳林,2016-07-22 14:00,28.1,,1.8,59,22.4,19.3,1007.8,1011.2,.9,1.99,,1100
192,柳林,2016-07-22 15:00,27.8,,1.7,60,22.4,19.3,1007.1,1010.5,.3,1.14,,1100
192,柳林,2016-07-22 16:00,28.4,,1.1,59,22.8,19.6,1006.8,1010.2,.1,1.09,,1300
192,柳林,2016-07-22 17:00,27.7,,.9,62,22.9,19.7,1006.6,1010,0,.42,,1100
192,柳林,2016-07-22 18:00,27,,1.5,64,22.8,19.6,1006.5,1009.9,0,.36,,2000
192,柳林,2016-07-22 19:00,26.2,,1.2,68,23.1,19.8,1006.5,1009.9,.3,.17,,2000
192,柳林,2016-07-22 20:00,24.5,,.5,75,22.9,19.7,1007,1010.4,0,.03,,1900
192,柳林,2016-07-22 21:00,23.5,,1.3,75,21.7,18.8,1007.5,1011,,,,2000
192,柳林,2016-07-22 22:00,22.8,,.5,79,21.8,18.9,1008.1,1011.6,,,,2000
192,柳林,2016-07-22 23:00,21.6,,.1,88,22.7,19.5,1008,1011.5,,,,1700
192,柳林,2016-07-23 00:00,21,,0,90,22.2,19.2,1008.2,1011.7,,,,1300
192,柳林,2016-07-23 01:00,21.5,,.4,88,22.5,19.4,1008.2,1011.7,,,,1600
192,柳林,2016-07-23 02:00,21.6,,0,87,22.4,19.3,1007.9,1011.4,,,,1400
192,柳林,2016-07-23 03:00,21.7,,.1,87,22.5,19.4,1007.6,1011.1,,,,1200
192,柳林,2016-07-23 04:00,21.4,,.1,88,22.4,19.3,1007.5,1011,,,,1200
192,柳林,2016-07-23 05:00,20.7,,.1,90,21.8,18.9,1007.5,1011,,,,800
192,柳林,2016-07-23 06:00,21.1,,0,90,22.4,19.3,1008.2,1011.7,0,.01,,1200
192,柳林,2016-07-23 07:00,22.2,,.3,84,22.4,19.3,1008.4,1011.9,.2,.15,,1300
192,柳林,2016-07-23 08:00,24.2,,1.7,71,21.4,18.6,1008.4,1011.8,1,.62,,2000
192,柳林,2016-07-23 09:00,25.4,,1.7,67,21.7,18.8,1008.5,1012,1,1.04,,2000
192,柳林,2016-07-23 10:00,26.2,,1.1,61,20.6,18,1008.5,1011.9,1,1.38,,2000
192,柳林,2016-07-23 11:00,26.8,,1.5,59,20.8,18.1,1008.1,1011.5,1,2.02,,2000
192,柳林,2016-07-23 12:00,28.1,,2,55,20.9,18.2,1007.7,1011.1,1,2.16,,1800
192,柳林,2016-07-23 13:00,29.6,,2.1,51,21,18.3,1007,1010.4,1,2.16,,2000
192,柳林,2016-07-23 14:00,30.4,,2,53,22.9,19.7,1006.5,1009.9,1,2.02,,2000
192,柳林,2016-07-23 15:00,30,,2.2,50,21.2,18.4,1006.2,1009.6,1,1.93,,2000
192,柳林,2016-07-23 16:00,29.8,,1.9,54,22.5,19.4,1006,1009.4,1,1.27,,2000
192,柳林,2016-07-23 17:00,29.4,,1.8,56,22.9,19.7,1005.8,1009.2,1,1.1,,2000
192,柳林,2016-07-23 18:00,27.9,,2.4,59,22.1,19.1,1005.9,1009.3,.9,.51,,2000
192,柳林,2016-07-23 19:00,26.7,,1.6,63,22,19,1006.3,1009.7,.6,.29,,2000
192,柳林,2016-07-23 20:00,25.4,,.9,69,22.2,19.2,1006.7,1010.1,0,.01,,2000
192,柳林,2016-07-23 21:00,24.7,,.8,71,22,19,1007.6,1011,,,,2000
192,柳林,2016-07-23 22:00,23.8,,.8,76,22.4,19.3,1007.8,1011.2,,,,2000
192,柳林,2016-07-23 23:00,23.5,,1.5,80,23.1,19.8,1007.9,1011.4,,,,2000
192,柳林,2016-07-24 00:00,22.7,,.7,85,23.4,20,1007.7,1011.2,,,,1900
192,柳林,2016-07-24 01:00,22.2,,.7,86,22.9,19.7,1007.6,1011.1,,,,1700
192,柳林,2016-07-24 02:00,21.6,,.4,89,22.9,19.7,1007.5,1011,,,,1400
192,柳林,2016-07-24 03:00,21.2,,.2,90,22.5,19.4,1007.5,1011,,,,1300
192,柳林,2016-07-24 04:00,20.8,,0,90,22,19,1007.7,1011.2,,,,1000
192,柳林,2016-07-24 05:00,21,,.5,90,22.2,19.2,1007.7,1011.2,,,,1100
192,柳林,2016-07-24 06:00,21.2,,.6,90,22.5,19.4,1008.3,1011.8,0,.01,,1200
192,柳林,2016-07-24 07:00,22.9,,.4,84,23.4,20,1008.6,1012.1,.1,.15,,1400
192,柳林,2016-07-24 08:00,24.5,,.7,78,24,20.4,1008.9,1012.3,.5,.5,,1500
192,柳林,2016-07-24 09:00,27.5,,.7,66,24.1,20.5,1008.6,1012,1,1.14,,1900
192,柳林,2016-07-24 10:00,28.7,,1.2,66,26,21.7,1008.3,1011.7,1,1.36,,1700
192,柳林,2016-07-24 11:00,30.6,,1.3,64,28.1,23,1008.3,1011.7,.9,1.61,,1600
192,柳林,2016-07-24 12:00,30.9,,1.4,61,27.1,22.4,1008,1011.4,1,1.99,,1300
192,柳林,2016-07-24 13:00,31.4,,1.8,61,27.9,22.9,1007.7,1011.1,.9,1.84,,1300
192,柳林,2016-07-24 14:00,31.6,,2,57,26.4,22,1007.3,1010.7,1,1.93,,1800
192,柳林,2016-07-24 15:00,31.9,,2.5,55,26,21.7,1007.1,1010.5,1,1.93,,1900
192,柳林,2016-07-24 16:00,31.3,,2.7,58,26.4,22,1007,1010.4,1,1.62,,1900
192,柳林,2016-07-24 17:00,30.4,,1.7,64,27.7,22.8,1006.9,1010.3,.8,.94,,1800
192,柳林,2016-07-24 18:00,30,,1.7,65,27.4,22.6,1006.9,1010.3,.6,.71,,1900
192,柳林,2016-07-24 19:00,29.2,,1.5,69,27.9,22.9,1007.3,1010.7,.5,.39,,2000
